"","Split1","Split2","Split3","Split4","Split5","model","time"
"1",NA,NA,NA,NA,NA,10,0.126666666666667
"2",95.4421002284913,91.1505539737205,85.3976971238475,93.0258592344053,87.879945250372,50,0.311666666666667
"3",91.9544788428499,89.2959916349622,85.7215906265891,87.7755655928102,87.436878246417,100,0.51
"4",90.6530257337514,90.8855795828298,86.5279616168574,89.5021148331186,88.2994457430943,500,2.4
"5",88.6999791164555,88.6507229552332,84.7051520397004,92.9956218668117,89.823271681736,1000,4.67
"6",92.1175890569643,89.1210250799748,87.0831686185866,87.6495905030883,87.2558271665967,1500,7.04
