"","Split1","Split2","Split3","Split4","Split5","model","time"
"1",122.019532286075,192.117997868813,141.435268925358,114.540687307145,108.769741637621,0.001,0.251808393001556
"2",107.728176866236,92.1848723949577,83.7350137427686,96.6706979307712,98.9924016290505,0.01,0.975830143292745
"3",94.6018375943317,90.4372795334732,87.0979212180864,87.3595691260444,80.159528791362,0.1,7.63623995065689
"4",90.4653617591035,83.3104854114132,81.773732499197,85.4885563966292,83.1752601163456,0.25,21.5623768440882
"5",85.9951989923706,86.6587737140787,81.4478621554039,85.3435667964125,81.663665865426,0.5,45.0374883588155
"6",88.7666820399644,83.126046009864,81.5399619842255,85.8238359646898,80.917006568764,1,95.4300189304352
