"","Split1","Split2","Split3","Split4","Split5","model","time"
"1",188.806337665359,138.676324233204,149.664670710915,194.260844295585,133.273145393923,0.001,0.316666666666667
"2",143.759816550413,140.497122568677,115.175702089798,117.066379220243,135.81175229814,0.01,0.4
"3",110.417038080179,101.383537416772,100.752307411578,101.631751208518,99.0581189972001,0.1,1
"4",83.9187707001429,79.3242158985171,82.4249017818192,85.1033379410845,80.1685071837205,0.5,6.7
"5",79.9231144585522,75.9162772060221,73.4344391309024,77.0522074398732,73.76106594896,1,22.65
"6",75.1505624591413,69.4874750169463,68.8753712862889,73.4848727502998,71.2929409145782,2,77.4
