"","Split1","Split2","Split3","Split4","Split5","model","time"
"1",0.626733573635518,0.651223769676471,0.685387479059539,0.611802142711804,0.651544153449737,10,7.62069025039673
"2",0.714944963006831,0.747102232022687,0.781661199326144,0.728458711457491,0.730066787507468,50,18.6927313804626
"3",0.738859240976401,0.768328124797996,0.781294528398089,0.743386210889128,0.742841676579882,100,32.4441967964172
"4",0.734807692846784,0.76099973193137,0.785092733577243,0.749128855664408,0.746738407594974,500,2.40898581107457
"5",0.760057933818992,0.789336659371889,0.786533667611335,0.734687086839182,0.729530954461282,1000,4.67131710926692
"6",0.735957465408041,0.768337444014429,0.775652771322689,0.771746493913244,0.762422927027289,1500,7.03445725679398
