"","Split1","Split2","Split3","Split4","Split5","model","time"
"1",0.595277413745447,0.498047823344849,0.637773019485332,0.684140738701013,0.58853786782186,0.001,0.251808393001556
"2",0.713871590947573,0.709864917813305,0.860579768006771,0.753522831687478,0.776981438222794,0.01,0.975830143292745
"3",0.698048503578619,0.74459499103379,0.747672331549076,0.737932558368281,0.736291258427782,0.1,7.63623995065689
"4",0.720597945350591,0.76861953953533,0.770428018911309,0.741781680642333,0.734064226322945,0.25,21.5623768440882
"5",0.73659289991102,0.762557817397179,0.778856770579318,0.754739707772822,0.751060088853389,0.5,45.0374883588155
"6",0.724126064473255,0.775463158562842,0.780057082208528,0.752370994595904,0.742518361097233,1,95.4300189304352
